datetime,HSG_Area_20m,HSG_Area_30m,HSG_Average_Slope_30m,HSG_Force_15m,HSG_Force_20m,HSG_Force_30m,HSG_Moment_20m,HSG_Rate_Vol_15m,HSG_Rate_Vol_20m,HSG_Rate_Vol_30m,HSG_Rocket_15m,HSG_SRC_1h,HSG_VWAP_close_1h,HSG_VWAP_close_30m,HSG_VWAP_correlation_rank_15m,HSG_WilliamsAd_1h,HSG_acceleration_15m,HSG_acceleration_20m,HSG_acceleration_30m,HSG_buy_sell_battle_15m,HSG_buyhighselllow_1h,HSG_close_score_1h,HSG_close_score_30m,HSG_highlow_1h,HSG_hlvwap_15m,HSG_hlvwap_1h,HSG_hlvwap_20m,HSG_kc_5m,HSG_mean_ret_1h,HSG_mean_ret_30m,HSG_midpoint_15m,HSG_midpoint_20m,HSG_new_percentrank_30m,HSG_standing_wave_1h,HSG_stochastic_30m,HSG_sup_resis_1h,HSG_sup_resis_30m,HSG_tcal_ret_5m,HSG_thep_15m
2018-01-16,-7.432724570539475,-5.622754664659977,-9.385676197964191,-9.31077396839261,-12.176773651889086,-1.647307350331545,-69.87177823140526,-1.7039856359510421,-12.408406165787458,3.799971171319723,-11.808851028527737,-20.679943131628036,0.5623858053574562,12.76675008203721,-11.808851028527497,0.0,-18.896693879920722,-48.34280742813682,20.509149187567473,-2.6317509669644834,19.85467014765692,-44.5630590616312,-20.60085663847399,13.058688850971699,2.2627541256313326,2.3004055137574673,2.4129591314561365,-11.708688349331856,-12.211169444067478,19.700362337059975,-12.094687675237179,-12.51163231854558,3.3274893590676786,-12.387719821959735,-5.091775128381967,-21.110412338675975,-12.211169444067956,-18.748049122304916,-9.678376878184796
2018-01-17,30.326351595465184,60.75821022418356,33.86792488684011,33.86792488684011,33.867924886839866,33.807519890266896,-14.939072905323982,33.56847032936263,33.80751989026737,33.56847032936311,68.09956496580791,55.07721979904938,67.73584977367973,67.1369406587255,48.46870033601832,50.54422589409828,-33.74711489369488,-33.45023076160407,67.1369406587255,67.85665976682496,67.1369406587255,31.280506722936153,54.05469538105273,67.61503978053474,67.61503978053474,67.61503978053499,67.61503978053499,68.0995649658084,23.267508486206292,16.241839354623316,33.86792488683963,33.86792488683963,60.9507760771203,0.0,0.0,53.26588560607362,54.05469538105368,39.85321295673561,45.45225291060519
2018-01-18,5.848247260935783,10.26804230377245,0.0,15.09913368305993,15.099133683060408,15.090797793533087,15.38184448957181,15.057808954128504,15.070046749391317,15.057808954128028,0.0,8.512899943412304,9.347547268767833,9.264897810904264,22.541278321497202,9.747137888009549,0.0,0.0,14.477489155566692,0.0,0.0,9.747137888009549,9.710956580275536,0.0,0.0,0.0,0.0,0.0,9.98852396559,0.0,6.4130836794176105,15.078382638918876,13.720623612643003,0.0,0.0,0.0,9.710956580275298,6.0920791997344494,-23.94010845012617
2018-01-19,-8.956134863748312,-7.673127409677267,-5.920122577865124,-17.146848303836823,1.988054929190874,1.988054929190874,-20.00986045969701,1.9880549291903973,1.9840978269519807,1.9880549291903973,-23.32945604240298,-7.328224399967909,-7.394029995562792,-9.284935139233827,0.0,0.0,0.8880819708867073,0.8802692305688858,0.9940105539016724,-13.754316985353709,-15.823249571424723,-3.4531116282134056,-9.284935139233589,-1.7793431521196366,-19.556193484842776,-8.378333473279953,-23.243083052796603,-8.406870335915803,-3.453111628213167,0.0,1.972361805781126,1.9840978269519807,-4.437659685287476,-11.211489140548705,0.0,-19.917605626557826,-9.284935139234067,-22.20738398712802,-1.0164049115786553
2018-01-22,11.516182157320022,18.482373167432787,-14.398724878763437,-23.160613812191485,-23.337906332771063,19.88054929190755,-26.663597966762065,-8.620432167476892,-26.33229296393442,-17.490348148767232,-37.48174033881378,-34.974315199602124,-20.35794971459961,-33.99007518771768,0.0,0.0,-18.267690968617917,-32.65811670479012,9.940105539020538,-10.802922426752328,-2.1950812174584864,-29.734820362350703,-8.133724944711208,-9.5464703586483,-41.490886809309,19.531174367721796,-29.6626893557384,19.492956200797796,0.453123245331049,-24.728486139980316,-14.46155302549386,-11.587256922028542,-29.4299220413084,-9.243556296084165,0.0,-4.952074960699797,-29.698593852333545,-26.70972357388711,19.492956200798034
2018-01-25,-5.174997216143131,-31.420034384635926,-17.632524921308516,2.6562548659911154,-17.48034772278428,-18.265995434861182,16.764787867352485,-0.16246150431466103,-17.480347722784757,-0.30451655368614194,-23.985423713738204,1.5266809904055596,-25.257034662627458,4.399759118094921,0.0,0.0,10.497402240328073,-1.0475597862927915,21.821697914905073,-10.54426417286253,-12.447641578559637,-7.291464239201546,-6.746895506513834,-32.81834579465723,-23.93100867076039,-12.713842441352844,-16.31672228909302,-24.372818882092954,0.0,21.840268595712423,-17.570322013642787,-32.81834579465723,4.210612987839699,10.264584202272893,0.0,-22.712225780832053,-0.9641099284024238,0.48019232742905615,21.8402685957129
2018-01-26,-5.657786924603701,9.241186583716393,-13.129193387099981,-15.83878048746419,-10.158683691007852,-13.129193387099743,-10.132142696041345,-15.888303655807972,-4.950436365247965,-10.003098548099995,-9.82308354118085,-13.393460884146213,-10.960156396080732,-20.661495053346872,-7.359346501757622,0.0,-17.82200771810198,-17.940473601669787,-17.73427466907358,-18.693931420048,-9.803805350785494,0.0,-15.258195664516926,9.652454645487547,-9.82308354118061,-9.803805350785018,-9.823083541181326,-16.7378843071208,-12.94723036977291,-15.109784967807293,-4.940628163117171,-0.6676158076319695,-8.364677259792089,-13.264548639612675,-5.4032993888304235,-10.960156396080732,-15.258195664516926,-9.429591188524723,-24.41755735577631
2018-01-29,-17.370182571412325,27.723559751149416,29.41141605235696,29.29676155158329,29.41141605235672,29.41141605235672,29.41141605235696,29.29676155158353,6.306799921109676,29.411416052356483,-9.125103433749675,-0.7047617689561844,-1.499980189387083,29.296761551582815,29.29676155158353,-1.4999801893873215,14.70570802617836,14.70570802617836,14.70570802617836,29.296761551583053,6.6395377331626415,17.95508986903906,-8.492797728752613,28.957363936462404,-1.1597036917123795,6.6395377331624035,6.478697761409283,29.29676155158329,10.082954122675895,10.082954122676133,-19.99290478392291,29.41141605235672,15.01142434282422,25.950672763529063,29.29676155158329,10.082954122675895,-12.39317324998665,-1.4971357431259156,-33.38794404454136
2018-01-30,4.705772454158306,-7.3929492669734955,-7.84304428062892,-18.103344226388693,-7.843044280628681,-13.062353313661813,-7.84304428062892,-38.48776122224355,-24.551663702855347,-15.97284389829278,-33.96634992465353,-14.460904229833126,-10.608145145537138,-13.236276869004726,-7.812469747089386,-15.602892685070039,-3.921522140314102,-3.921522140314579,-11.312342266444206,-13.236276869005442,-7.782030499096393,-7.782030499095916,-12.982544125118018,-7.721963716390133,-34.21006003881836,-10.796630126871586,-10.724850321537733,-18.597250179109096,-5.372556255677939,-5.372556255678654,-12.722861319961547,-16.000926302956582,-5.344672103527308,-5.456798058247089,-5.435525826536894,-5.372556255678416,-12.982544125118494,-5.300927192265749,0.41441732327890396
2018-01-31,-12.69970341065979,3.6964746334867478,-55.8406796837461,-3.267382870052576,-30.024931406638384,-26.953818643075465,-30.024931406638384,-35.32342027985406,-4.173656350182056,-26.95381864307475,-3.891015249547958,-22.779452669467926,-13.03056011100793,-40.31618874403548,3.906234873544693,10.00180420363331,-31.96433695992088,-37.7660623792758,1.9193636928868294,-34.4250821087482,-60.56671067501402,-60.56671067501402,-50.76884004749894,-39.637094887859824,-37.59580792015386,-22.135090671680928,-37.31358417543149,-37.43370269032574,-9.104530560672998,-56.91024185475421,-26.993614746794464,-27.074302259838344,-19.144775492865325,-32.46137989698601,-9.104530560672522,-41.56591045765877,-50.768840047498706,-16.74587991967702,14.11908595042634
2018-02-01,4.891420785060644,-16.63413585068965,0.7397497736148835,-21.92913675812054,-33.38817240654373,0.7397497736155987,0.677073248162508,-21.80374657132888,9.262589670370817,-4.951363916777134,17.509568622965812,-18.573128275734426,-29.38645407646966,-1.4970681172642708,-23.396759316641567,0.0,-8.620395031594276,-8.637136617990494,-8.637136617990494,0.0,-0.9292537595078945,-17.11020568929887,-3.3612627193574904,3.611604717035532,-8.450211428278207,-20.07019639299774,6.808952677824736,-12.285988540670871,-18.573128275733946,6.739320530543804,0.7486705194718838,-10.638090313804149,-10.182283933315277,-3.0115983179237844,-0.8976888343024254,-9.081716953086376,-3.361262719357252,-3.0057620994412897,-20.57804891580963
2018-02-02,-3.4748430867116453,5.544711950230122,-2.918210705080271,3.503786685343027,3.532183121582508,-2.9182107050809862,-2.895685661566496,-8.073103237603664,-2.895685661566019,-2.8901051327676774,-5.836522874321938,-28.894964120683195,-22.501849247466325,-5.836522874321222,5.769150672097444,0.0,-11.005892651403189,2.8790455393304826,-5.171234485413074,-7.347869839890957,-5.791472787292481,5.703401896432877,-5.39100162824893,-5.791472787292481,-5.836522874321461,-5.836522874321938,-5.813896366647244,-5.813896366647482,0.0,-11.130953620815992,-2.9125287121226786,-2.9182107050807478,-11.259735915126562,0.0,-19.561662250868558,-11.262651699147701,-5.391001628248453,0.0,-7.342345775897265
2018-02-05,41.69811704053855,-66.53654340275884,35.01852846097183,35.08671237647653,34.81519428437948,35.01852846097207,34.74822793879509,34.74822793879509,34.74822793879509,34.681261593210934,70.03827449186397,62.58992034829998,54.59259328489995,70.03827449186397,-1.5455281610491276,0.0,70.31222772379995,36.625811988188744,70.0382744918642,19.965660388667345,69.49767344751001,6.655888242865085,70.03827449186397,69.49767344750977,70.03827449186397,70.03827449186397,69.7667563997674,69.76675639976764,38.499882164615634,46.11836988966489,34.95034454546833,35.01852846097231,29.027672697493077,0.0,29.66899127780342,62.2110810099504,70.03827449186397,44.31330364517284,46.11836988966537
2018-02-06,60.12473463742137,-18.482373167432787,7.488743947903633,51.92619856426025,51.55939033867884,51.69108310705209,19.95270928344822,51.51601846885538,51.51601846885538,51.472646599031926,19.45507624774003,14.947018242388486,19.99993878681326,45.361455779230596,19.999938786813022,0.0,60.13973841332913,60.583649254076484,59.866830532811164,-56.7779944494617,70.10466687160611,19.99993878681326,45.36145577923083,19.304909290975093,8.461547613014698,19.45507624774003,32.891082812875986,74.19635206874418,19.999938786813736,75.27197444036841,51.64692265777731,51.69108310705209,15.267122295294524,0.0,0.0,19.840978269516945,19.45507624774003,64.40075297011113,89.3724472641456
2018-02-07,33.48165082981014,19.2965901092124,33.03926709231281,33.7677769875896,32.67957664519644,32.67957664519692,39.54713392262864,23.90286022983861,33.5430610994587,30.349231526790142,-28.083429857471703,-35.94222709154296,-33.09342521112681,-5.063014046863079,-28.88579443251109,-15.17664935882187,16.447340332173347,16.33978832259822,16.33978832259846,-5.618254137290001,33.827595013996365,-45.11138842812276,-5.063014046863079,-43.809459176519155,31.7121158798213,-19.908066811771153,32.32749601007795,32.67957664519692,-33.09342521112728,33.26998766325283,32.67957664519596,32.6795766451962,-48.187108729923246,-15.176649358820677,0.0,-38.384781035520554,-28.083429857471703,-2.999975091077566,32.21591387789106
2018-02-08,-13.29339955073452,43.909785026994705,-7.444683965058327,26.748252424069644,5.607215107256413,5.615201554215432,26.803651855416774,26.748252424069644,26.693732348775388,26.968536442246915,30.431751820778608,37.342668082086085,36.63285534269237,42.24992784528637,-3.8515035667803286,40.16972306454086,-11.266818595448017,-28.32229975917077,-28.322299759170054,-0.3316008554084301,53.49738420419216,26.402373244588137,32.183948744217155,6.522260392309666,9.536212653377294,1.0568046424963475,21.77778943496084,25.70013734134102,-26.043928337678196,40.169723064540385,18.29228008062792,15.074645883013249,-0.4368238651108742,28.097991740050794,40.169723064540385,17.69272888355875,28.351547040032624,30.20896158711767,11.631287598641872
2018-02-09,20.153645760477065,13.999957150769234,1.9165775377862453,18.053691150099517,1.8811280403060913,1.893004521695137,7.216367807228089,24.63862114293289,7.186774093901634,14.885036780251504,14.583308427860022,14.529700177150726,14.583308427860022,7.376879829905033,0.7172844079384804,21.51662992042017,32.551640756453516,-12.000315014508248,-18.666656467170238,16.26335477901435,7.239940400552273,11.084356070060968,19.634577135760544,7.399493705291509,14.736722237744331,14.798987410583258,14.70570802617836,20.36049759803152,0.0,37.64228750191259,21.46546282975674,1.834701794875145,5.7689838819301125,21.83484885378647,19.430175150348425,22.021029634779214,11.084356070061922,21.83484885378623,25.456347797650814
2018-02-12,-4.787578525013924,-26.40824494170427,8.79502198722601,17.856880442564965,5.500795945026875,17.659904686664106,-8.247277493974448,2.298917710957527,-35.238372665837765,6.632859801831246,-36.614452010106085,-25.300374317580463,-19.63066302050376,17.659904686664106,-2.919469942949772,0.0,8.968349457539558,-6.5711298862581256,-2.187273990025997,17.659904686664106,17.659904686664106,-5.816341213224173,-20.303020349795343,-4.201861306640387,-36.892700828718425,-28.422851553420305,-45.317345757643935,5.939826241304875,-5.816341213224649,17.936969486173155,8.925838511113644,5.500795945026875,-21.55129936143899,2.8667693229715825,0.0,0.0,-20.303020349796057,-23.243580666858673,10.456063982841014
2018-02-13,18.142130017645837,1.7618038883190155,-17.55663324707079,31.249540774488924,-17.55663324707079,30.90483320166254,-14.432735614455224,-20.83382283111286,-14.418162841389417,30.17232960940647,30.303015447455884,30.198411208478213,30.97301711716652,27.1311323189311,-38.062411829065326,-5.09574802520895,15.69461155069542,-29.757567561644077,15.086164804703236,30.904833201662303,30.90483320166254,30.237199029017926,-7.204151928223133,30.567228120034457,30.30301544745636,30.237199029018402,30.172329609407186,-6.346394246436596,30.237199029018164,31.389696600803376,-20.758361398735524,-14.352321090733051,14.866894506492853,26.834751229234694,0.0,-0.8915716953837871,-3.6052338331620692,1.221973531901598,-34.45717799590254
2018-02-21,12.95866429831791,19.999938786813022,21.052460339635612,22.32110055320692,21.052460339634894,22.074880858330726,18.78149776346159,21.052460339634894,21.14141058654809,21.551664006718635,21.6450110338974,21.06878944039941,22.12358365511942,-5.615167749740601,21.052460339635132,0.0,11.210436821924686,10.570536186340808,10.775832003359318,22.074880858330488,22.07488085833025,21.597999306441544,13.17494301878047,21.833734371453286,21.645011033896925,21.597999306441306,21.551664006718397,-32.469241644494055,-15.529002966351747,-26.77143089677429,21.052460339634894,-18.0812058627882,10.5216255402205,0.0,0.0,-10.71279639624381,-5.009909514976025,0.0,-20.447202104870797
2018-02-22,-15.835848342347623,13.999957150769472,14.73672223774457,15.624770387244224,14.736722237744331,15.452416600831032,-20.92645211773467,14.736722237744331,14.798987410583496,12.748886082193374,15.151507723727942,14.542553301811695,15.486508558583498,14.403141901129246,14.736722237744809,0.0,7.84730577534771,7.399375330438137,7.543082402351856,15.452416600831508,15.452416600831508,15.118599514508963,14.674930564319133,15.283614060018063,15.151507723728418,15.118599514508963,15.086164804703236,14.403141901129246,-22.564858558454276,14.40314190112877,14.736722237744331,14.40314190112877,7.3957155773751735,0.0,0.0,-7.012128891630411,14.40314190112877,0.0,-17.181840925115587
2018-02-23,31.57855522390604,51.99984084571433,54.73639688305044,58.03486143833685,54.7363968830514,57.394690231658934,52.52481640943241,54.7363968830514,54.96766752502346,22.571201252202034,56.27702868813228,51.69210419162607,57.521317503309724,53.49738420419264,54.73639688305116,0.0,29.147135737004756,27.48339408448577,28.01716320873499,57.394690231658934,43.41891471283436,56.15479819674778,54.50688495318389,56.76770936577749,56.27702868813205,56.154798196747066,56.034326417469025,53.49738420419216,6.297199500668049,53.49738420419264,54.736396883050915,53.49738420419264,28.967981543563127,0.0,0.0,52.63121849186063,53.49738420419264,16.21627518894601,36.7650360183897
2018-02-26,-16.707484833079338,-37.9998836949451,-11.430874439929962,-12.660959101334571,-11.459038015921593,-12.428961350280284,-28.583467390844106,-17.642428770322322,-11.545871246957779,-10.403402900065423,-11.142333063107968,-2.5705933430752754,-5.313720064126015,-1.9014626417131424,-14.496436674265384,0.0,7.241119109698295,-4.136220573395491,4.687988272785187,-19.489789335258482,-1.3391927084259987,-2.8992193876876833,-1.824177205041647,-3.1293439581522944,-15.25238322246933,-6.957204853694439,-2.853986868097782,-5.889440390852451,26.043912323251487,25.74366144122553,-14.511838798463344,-14.035964464379788,-3.0941469795999526,0.0,0.0,-19.760998266059637,-1.5614546351168155,-2.9150591268081665,-9.407179632673264
2018-02-27,0.0,-1.9765311033995152,2.9643768978705407,2.9702618191490173,2.952708519473076,2.9643768978705407,3.0040600888900757,2.952708519472599,2.9527085194735525,2.9643768978700638,5.928753795741081,5.625506389588833,5.9287537957401275,5.905417038945675,5.940523638297081,0.0,5.905417038946152,5.95229348085475,5.9287537957406045,5.976036094289779,5.905417038946152,5.905417038945913,5.940523638298035,5.905417038947105,5.940523638297081,5.9287537957406045,5.905417038946152,5.917085417343617,5.813896366647244,5.813896366647244,2.9643768978705407,2.952708519473076,2.6942997321312427,0.0,0.0,0.514050444113493,-9.527270684601307,5.952293480854988,-11.727939212046623
2018-02-28,0.33202714016532897,10.864985178591489,8.893130693610669,8.910785457446575,8.85812555841875,8.893130693610669,9.054154315493108,8.858125558419228,8.858125558418275,8.893130693611145,17.78626138722086,15.518356602616072,16.897825576987742,17.716251116837977,17.821570914894103,0.0,3.5639820569610596,17.85688044256568,17.786261387221813,12.485931413002492,17.7162511168375,10.366959611869335,14.394878862868547,17.716251116837025,17.821570914893627,17.786261387221337,17.7162511168375,17.751256252029417,14.088039879113913,10.206295071649075,8.893130693610669,8.858125558419228,9.237302476485253,0.0,0.0,18.07208592587471,18.51832530145073,10.449251205641746,9.267622461812973
2018-03-01,-15.28643117859745,-14.48664690478921,-20.07483624756956,-22.370510470635892,-20.017466720448972,-20.07483624756956,-20.3387360723207,-37.236658953437804,-46.40053069278717,-20.07483624756956,-23.71501518296194,-35.99840850717139,-25.673854099163055,-29.03496710815096,-23.762094553191186,-18.66198284194374,12.244694825950623,-1.9815608847386836,-31.89969774557781,0.0,-34.53495027452469,-41.60740348181033,-55.08336223636484,-31.78495869133711,-34.66384357908106,-34.64968932876444,-34.53495027452469,-26.64167907013893,-5.499983166373253,27.425606389740466,-20.031122105312825,-20.01746672044945,-17.998482733488558,-5.499983166373491,0.0,-46.59708885602665,-49.325419498306275,-36.181894197146896,24.59004209859848
2018-03-02,7.3021726651816365,7.243323452394486,-11.999963272088289,-8.271455997440338,-20.291601235017776,-11.999963272088051,-14.22593738379836,6.122347412975788,6.122347412975788,-28.607344664128302,11.857507591481209,-20.662666406341554,-20.72304341571665,-9.56450497047758,0.9048438501143455,-16.087891386668204,-6.122347412974834,-6.122347412975788,-5.9999816360440255,0.0,-11.999963272088051,-32.22300375371242,-11.560337347370385,-12.07726014038849,-26.947135300321342,-2.915170331526756,-11.999963272088051,-12.048057283917426,-7.484977090964795,-26.353451961640836,-5.1599970253038405,-8.233390804647923,-1.5518827768359185,-7.484977090964795,-16.647754336420775,0.0,-9.564504970478058,0.0,-17.23352434997797
2018-03-05,29.208690660723686,41.20225999966383,10.428856216148137,-8.067046368395328,24.291331611628056,10.4288562161479,24.389548918484927,24.48938965190172,24.48938965190172,10.352515799751282,47.43003036592436,44.047023048461675,39.48341092964935,17.971887193080427,5.8913284697628026,29.962304615533828,34.65491960328245,34.6549196032834,34.75142541268921,27.545413511127947,30.019439895730496,29.962304615534546,18.003249764929294,24.673532330768584,49.079431750500916,48.582663223255636,29.938632756441116,10.028766376327992,0.0,11.943158798874855,24.193114304770948,24.291331611628056,35.58359574423957,39.48341092964935,-48.38704032282114,43.221032357753515,17.971887193080427,21.464265112991335,-6.193968748201847
2018-03-06,-10.60518876739788,-13.854060634479762,13.508929448784828,32.818828476576805,4.385169113031864,-20.95298420076704,-17.451322056557895,29.54975309978199,23.221375472197057,13.508929448786258,-9.849619868796825,0.45561535729646685,-6.8798025810427665,9.851551712579727,7.711059938080311,-7.064798277558327,4.446818296956062,-1.8001950516364575,-4.967211181156635,-27.988233172478676,1.6263822444238663,1.6263822444236278,-9.190518206310273,-18.051128655828954,-15.022832076705217,-14.697355547260761,1.6755278984494208,-15.422232196986199,0.0,26.749208470117093,1.2823720347690581,4.385169113032341,-4.307083250969171,-7.06479827755785,-13.493935870026826,-19.182868250087978,5.607648223933697,-1.0359226588559152,26.74920847011757
2018-03-07,0.0,11.632460084653378,12.525953477405547,12.68484635192871,12.474003827498436,12.24489775427103,12.26985793762493,12.631476203781128,4.074175645426751,-10.954075851902962,12.448029002543926,12.389722825941563,12.422257105909825,12.552131230679988,12.525953477405547,-9.676827960140228,6.315738101890564,6.302344832773447,6.275964151179791,12.269857937625885,12.525953477405071,12.525953477405547,-3.0600218853435517,12.269857937625408,12.42225710590911,12.422257105909825,12.525953477405547,12.422257105909825,0.0,-37.68756929926109,12.422257105909825,12.474003827497482,1.3630337082743644,14.826078341296673,0.0,12.269857937625646,12.525953477405547,-3.6026670604863167,-32.040818225481985
