datetime,HSG_Area_10m,HSG_Area_30m,HSG_Rate_Vol_30m,HSG_Rocket_15m,HSG_SRC_1h,HSG_VOI_30m,HSG_VWAP_close_1h,HSG_VWAP_close_30m,HSG_VWAP_correlation_rank_15m,HSG_VWAP_correlation_rank_20m,HSG_WilliamsAd_1h,HSG_acceleration_15m,HSG_acceleration_20m,HSG_acceleration_30m,HSG_buy_sell_battle_15m,HSG_buyhighselllow_1h,HSG_close_score_1h,HSG_close_score_30m,HSG_highlow_1h,HSG_hlvwap_15m,HSG_hlvwap_1h,HSG_hlvwap_20m,HSG_kc_5m,HSG_mean_ret_1h,HSG_mean_ret_20m,HSG_mean_ret_30m,HSG_new_percentrank_30m,HSG_standing_wave_1h,HSG_stochastic_30m,HSG_sup_resis_1h,HSG_sup_resis_30m,HSG_tcal_ret_5m
2018-01-16,-31.617115866191625,-5.622754664659977,3.799971171319723,-11.808851028527737,-20.679943131628036,-13.705705269558907,0.5623858053574562,12.76675008203721,-11.808851028527497,-1.217462773564577,0.0,-18.896693879920722,-48.34280742813682,20.509149187567473,-2.6317509669644834,19.85467014765692,-44.5630590616312,-20.60085663847399,13.058688850971699,2.2627541256313326,2.3004055137574673,2.4129591314561365,-11.708688349331856,-12.211169444067478,-3.294268471129179,19.700362337059975,3.3274893590676786,-12.387719821959735,-5.091775128381967,-21.110412338675975,-12.211169444067956,-18.748049122304916
2018-01-17,-36.59090167125392,60.75821022418356,33.56847032936311,68.09956496580791,55.07721979904938,69.09046395213771,67.73584977367973,67.1369406587255,48.46870033601832,67.73584977368021,50.54422589409828,-33.74711489369488,-33.45023076160407,67.1369406587255,67.85665976682496,67.1369406587255,31.280506722936153,54.05469538105273,67.61503978053474,67.61503978053474,67.61503978053499,67.61503978053499,68.0995649658084,23.267508486206292,10.147426783601285,16.241839354623316,60.9507760771203,0.0,0.0,53.26588560607362,54.05469538105368,39.85321295673561
2018-01-18,30.47382239583969,10.26804230377245,15.057808954128028,0.0,8.512899943412304,25.42253615155077,9.347547268767833,9.264897810904264,22.541278321497202,-13.237439918850184,9.747137888009549,0.0,0.0,14.477489155566692,0.0,0.0,9.747137888009549,9.710956580275536,0.0,0.0,0.0,0.0,0.0,9.98852396559,14.07164215475583,0.0,13.720623612643003,0.0,0.0,0.0,9.710956580275298,6.0920791997344494
2018-01-19,-10.245557727547407,-7.673127409677267,1.9880549291903973,-23.32945604240298,-7.328224399967909,1.9880549291901588,-7.394029995562792,-9.284935139233827,0.0,-2.016126680117607,0.0,0.8880819708867073,0.8802692305688858,0.9940105539016724,-13.754316985353709,-15.823249571424723,-3.4531116282134056,-9.284935139233589,-1.7793431521196366,-19.556193484842776,-8.378333473279953,-23.243083052796603,-8.406870335915803,-3.453111628213167,-14.926891439579963,0.0,-4.437659685287476,-11.211489140548705,0.0,-19.917605626557826,-9.284935139234067,-22.20738398712802
2018-01-22,30.59985747192073,18.482373167432787,-17.490348148767232,-37.48174033881378,-34.974315199602124,19.880549291907787,-20.35794971459961,-33.99007518771768,0.0,-20.161266801175834,0.0,-18.267690968617917,-32.65811670479012,9.940105539020538,-10.802922426752328,-2.1950812174584864,-29.734820362350703,-8.133724944711208,-9.5464703586483,-41.490886809309,19.531174367721796,-29.6626893557384,19.492956200797796,0.453123245331049,19.1936369288671,-24.728486139980316,-29.4299220413084,-9.243556296084165,0.0,-4.952074960699797,-29.698593852333545,-26.70972357388711
2018-01-25,-12.218428511375905,-31.420034384635926,-0.30451655368614194,-23.985423713738204,1.5266809904055596,16.316457974956514,-25.257034662627458,4.399759118094921,0.0,34.2741535619986,0.0,10.497402240328073,-1.0475597862927915,21.821697914905073,-10.54426417286253,-12.447641578559637,-7.291464239201546,-6.746895506513834,-32.81834579465723,-23.93100867076039,-12.713842441352844,-16.31672228909302,-24.372818882092954,0.0,-1.4999827259910106,21.840268595712423,4.210612987839699,10.264584202272893,0.0,-22.712225780832053,-0.9641099284024238,0.48019232742905615
2018-01-26,-9.86180902890563,9.241186583716393,-10.003098548099995,-9.82308354118085,-13.393460884146213,-15.109784967807293,-10.960156396080732,-20.661495053346872,-7.359346501757622,-17.099840279822587,0.0,-17.82200771810198,-17.940473601669787,-17.73427466907358,-18.693931420048,-9.803805350785494,0.0,-15.258195664516926,9.652454645487547,-9.82308354118061,-9.803805350785018,-9.823083541181326,-16.7378843071208,-12.94723036977291,0.0,-15.109784967807293,-8.364677259792089,-13.264548639612675,-5.4032993888304235,-10.960156396080732,-15.258195664516926,-9.429591188524723
2018-01-29,1.4521760944848061,27.723559751149416,29.411416052356483,-9.125103433749675,-0.7047617689561844,10.082954122675895,-1.499980189387083,29.296761551582815,29.29676155158353,29.41141605235672,-1.4999801893873215,14.70570802617836,14.70570802617836,14.70570802617836,29.296761551583053,6.6395377331626415,17.95508986903906,-8.492797728752613,28.957363936462404,-1.1597036917123795,6.6395377331624035,6.478697761409283,29.29676155158329,10.082954122675895,0.4120412694015503,10.082954122676133,15.01142434282422,25.950672763529063,29.29676155158329,10.082954122675895,-12.39317324998665,-1.4971357431259156
2018-01-30,-25.491984631789922,-7.3929492669734955,-15.97284389829278,-33.96634992465353,-14.460904229833126,-5.372556255678177,-10.608145145537138,-13.236276869004726,-7.812469747089386,-7.84304428062892,-15.602892685070039,-3.921522140314102,-3.921522140314579,-11.312342266444206,-13.236276869005442,-7.782030499096393,-7.782030499095916,-12.982544125118018,-7.721963716390133,-34.21006003881836,-10.796630126871586,-10.724850321537733,-18.597250179109096,-5.372556255677939,-20.348053441577672,-5.372556255678654,-5.344672103527308,-5.456798058247089,-5.435525826536894,-5.372556255678416,-12.982544125118494,-5.300927192265749
2018-01-31,-24.130120416335583,3.6964746334867478,-26.95381864307475,-3.891015249547958,-22.779452669467926,-58.38757483777809,-13.03056011100793,-40.31618874403548,3.906234873544693,-46.13670798079634,10.00180420363331,-31.96433695992088,-37.7660623792758,1.9193636928868294,-34.4250821087482,-60.56671067501402,-60.56671067501402,-50.76884004749894,-39.637094887859824,-37.59580792015386,-22.135090671680928,-37.31358417543149,-37.43370269032574,-9.104530560672998,-21.9978588395288,-56.91024185475421,-19.144775492865325,-32.46137989698601,-9.104530560672522,-41.56591045765877,-50.768840047498706,-16.74587991967702
2018-02-01,3.3947581862232683,-16.63413585068965,-4.951363916777134,17.509568622965812,-18.573128275734426,0.0,-29.38645407646966,-1.4970681172642708,-23.396759316641567,16.138043987928153,0.0,-8.620395031594276,-8.637136617990494,-8.637136617990494,0.0,-0.9292537595078945,-17.11020568929887,-3.3612627193574904,3.611604717035532,-8.450211428278207,-20.07019639299774,6.808952677824736,-12.285988540670871,-18.573128275733946,-5.2451924556903835,6.739320530543804,-10.182283933315277,-3.0115983179237844,-0.8976888343024254,-9.081716953086376,-3.361262719357252,-3.0057620994412897
2018-02-02,-16.22379794469476,5.544711950230122,-2.8901051327676774,-5.836522874321938,-28.894964120683195,0.0,-22.501849247466325,-5.836522874321222,5.769150672097444,0.0,0.0,-11.005892651403189,2.8790455393304826,-5.171234485413074,-7.347869839890957,-5.791472787292481,5.703401896432877,-5.39100162824893,-5.791472787292481,-5.836522874321461,-5.836522874321938,-5.813896366647244,-5.813896366647482,0.0,0.0,-11.130953620815992,-11.259735915126562,0.0,-19.561662250868558,-11.262651699147701,-5.391001628248453,0.0
2018-02-05,38.149714551680326,-66.53654340275884,34.681261593210934,70.03827449186397,62.58992034829998,-4.4937279176459315,54.59259328489995,70.03827449186397,-1.5455281610491276,34.505894388889075,0.0,70.31222772379995,36.625811988188744,70.0382744918642,19.965660388667345,69.49767344751001,6.655888242865085,70.03827449186397,69.49767344750977,70.03827449186397,70.03827449186397,69.7667563997674,69.76675639976764,38.499882164615634,49.98158571809173,46.11836988966489,29.027672697493077,0.0,29.66899127780342,62.2110810099504,70.03827449186397,44.31330364517284
2018-02-06,31.101966091726304,-18.482373167432787,51.472646599031926,19.45507624774003,14.947018242388486,48.37304070388412,19.99993878681326,45.361455779230596,19.999938786813022,19.99993878681326,0.0,60.13973841332913,60.583649254076484,59.866830532811164,-56.7779944494617,70.10466687160611,19.99993878681326,45.36145577923083,19.304909290975093,8.461547613014698,19.45507624774003,32.891082812875986,74.19635206874418,19.999938786813736,26.338301637665747,75.27197444036841,15.267122295294524,0.0,0.0,19.840978269516945,19.45507624774003,64.40075297011113
2018-02-07,32.67957664519596,19.2965901092124,30.349231526790142,-28.083429857471703,-35.94222709154296,0.0,-33.09342521112681,-5.063014046863079,-28.88579443251109,-61.20331665094852,-15.17664935882187,16.447340332173347,16.33978832259822,16.33978832259846,-5.618254137290001,33.827595013996365,-45.11138842812276,-5.063014046863079,-43.809459176519155,31.7121158798213,-19.908066811771153,32.32749601007795,32.67957664519692,-33.09342521112728,2.640764823098183,33.26998766325283,-48.187108729923246,-15.176649358820677,0.0,-38.384781035520554,-28.083429857471703,-2.999975091077566
2018-02-08,10.879279212699652,43.909785026994705,26.968536442246915,30.431751820778608,37.342668082086085,0.6739100691533089,36.63285534269237,42.24992784528637,-3.8515035667803286,-1.8191440246534347,40.16972306454086,-11.266818595448017,-28.32229975917077,-28.322299759170054,-0.3316008554084301,53.49738420419216,26.402373244588137,32.183948744217155,6.522260392309666,9.536212653377294,1.0568046424963475,21.77778943496084,25.70013734134102,-26.043928337678196,-15.97709301438427,40.169723064540385,-0.4368238651108742,28.097991740050794,40.169723064540385,17.69272888355875,28.351547040032624,30.20896158711767
2018-02-09,41.495284976251604,13.999957150769234,14.885036780251504,14.583308427860022,14.529700177150726,26.806403428150176,14.583308427860022,7.376879829905033,0.7172844079384804,11.894058702257157,21.51662992042017,32.551640756453516,-12.000315014508248,-18.666656467170238,16.26335477901435,7.239940400552273,11.084356070060968,19.634577135760544,7.399493705291509,14.736722237744331,14.798987410583258,14.70570802617836,20.36049759803152,0.0,0.0,37.64228750191259,5.7689838819301125,21.83484885378647,19.430175150348425,22.021029634779214,11.084356070061922,21.83484885378623
2018-02-12,15.128961372739791,-26.40824494170427,6.632859801831246,-36.614452010106085,-25.300374317580463,0.0,-19.63066302050376,17.659904686664106,-2.919469942949772,17.698866924094677,0.0,8.968349457539558,-6.5711298862581256,-2.187273990025997,17.659904686664106,17.659904686664106,-5.816341213224173,-20.303020349795343,-4.201861306640387,-36.892700828718425,-28.422851553420305,-45.317345757643935,5.939826241304875,-5.816341213224649,-7.979380843765735,17.936969486173155,-21.55129936143899,2.8667693229715825,0.0,0.0,-20.303020349796057,-23.243580666858673
2018-02-13,2.3459518789048195,1.7618038883190155,30.17232960940647,30.303015447455884,30.198411208478213,-0.8915716953835487,30.97301711716652,27.1311323189311,-38.062411829065326,30.973017117167235,-5.09574802520895,15.69461155069542,-29.757567561644077,15.086164804703236,30.904833201662303,30.90483320166254,30.237199029017926,-7.204151928223133,30.567228120034457,30.30301544745636,30.237199029018402,30.172329609407186,-6.346394246436596,30.237199029018164,30.237199029018402,31.389696600803376,14.866894506492853,26.834751229234694,0.0,-0.8915716953837871,-3.6052338331620692,1.221973531901598
2018-02-21,-25.229867785990717,19.999938786813022,21.551664006718635,21.6450110338974,21.06878944039941,-5.615167749740124,22.12358365511942,-5.615167749740601,21.052460339635132,22.12358365511918,0.0,11.210436821924686,10.570536186340808,10.775832003359318,22.074880858330488,22.07488085833025,21.597999306441544,13.17494301878047,21.833734371453286,21.645011033896925,21.597999306441306,21.551664006718397,-32.469241644494055,-15.529002966351747,-1.535617750688076,-26.77143089677429,10.5216255402205,0.0,0.0,-10.71279639624381,-5.009909514976025,0.0
2018-02-22,22.746110396573542,13.999957150769472,12.748886082193374,15.151507723727942,14.542553301811695,-22.780270504419804,15.486508558583498,14.403141901129246,14.736722237744809,15.486508558583736,0.0,7.84730577534771,7.399375330438137,7.543082402351856,15.452416600831508,15.452416600831508,15.118599514508963,14.674930564319133,15.283614060018063,15.151507723728418,15.118599514508963,15.086164804703236,14.403141901129246,-22.564858558454276,-19.499940317142965,14.40314190112877,7.3957155773751735,0.0,0.0,-7.012128891630411,14.40314190112877,0.0
2018-02-23,51.999840845714566,51.99984084571433,22.571201252202034,56.27702868813228,51.69210419162607,0.0,57.521317503309724,53.49738420419264,54.73639688305116,57.52131750330925,0.0,29.147135737004756,27.48339408448577,28.01716320873499,57.394690231658934,43.41891471283436,56.15479819674778,54.50688495318389,56.76770936577749,56.27702868813205,56.154798196747066,56.034326417469025,53.49738420419216,6.297199500668049,51.999840845714566,53.49738420419264,28.967981543563127,0.0,0.0,52.63121849186063,53.49738420419264,16.21627518894601
2018-02-26,8.560303204151154,-37.9998836949451,-10.403402900065423,-11.142333063107968,-2.5705933430752754,0.0,-5.313720064126015,-1.9014626417131424,-14.496436674265384,-3.412294828866005,0.0,7.241119109698295,-4.136220573395491,4.687988272785187,-19.489789335258482,-1.3391927084259987,-2.8992193876876833,-1.824177205041647,-3.1293439581522944,-15.25238322246933,-6.957204853694439,-2.853986868097782,-5.889440390852451,26.043912323251487,29.89733917700577,25.74366144122553,-3.0941469795999526,0.0,0.0,-19.760998266059637,-1.5614546351168155,-2.9150591268081665
2018-02-27,5.905417038946152,-1.9765311033995152,2.9643768978700638,5.928753795741081,5.625506389588833,0.0,5.9287537957401275,5.905417038945675,5.940523638297081,10.358101486310959,0.0,5.905417038946152,5.95229348085475,5.9287537957406045,5.976036094289779,5.905417038946152,5.905417038945913,5.940523638298035,5.905417038947105,5.940523638297081,5.9287537957406045,5.905417038946152,5.917085417343617,5.813896366647244,5.813896366647244,5.813896366647244,2.6942997321312427,0.0,0.0,0.514050444113493,-9.527270684601307,5.952293480854988
2018-02-28,12.657410087945937,10.864985178591489,8.893130693611145,17.78626138722086,15.518356602616072,0.0,16.897825576987742,17.716251116837977,17.821570914894103,0.0,0.0,3.5639820569610596,17.85688044256568,17.786261387221813,12.485931413002492,17.7162511168375,10.366959611869335,14.394878862868547,17.716251116837025,17.821570914893627,17.786261387221337,17.7162511168375,17.751256252029417,14.088039879113913,10.206295071649075,10.206295071649075,9.237302476485253,0.0,0.0,18.07208592587471,18.51832530145073,10.449251205641746
2018-03-01,-22.948494006182194,-14.48664690478921,-20.07483624756956,-23.71501518296194,-35.99840850717139,-16.978948033064366,-25.673854099163055,-29.03496710815096,-23.762094553191186,-11.097391982406617,-18.66198284194374,12.244694825950623,-1.9815608847386836,-31.89969774557781,0.0,-34.53495027452469,-41.60740348181033,-55.08336223636484,-31.78495869133711,-34.66384357908106,-34.64968932876444,-34.53495027452469,-26.64167907013893,-5.499983166373253,25.35639252810669,27.425606389740466,-17.998482733488558,-5.499983166373491,0.0,-46.59708885602665,-49.325419498306275,-36.181894197146896
2018-03-02,-42.42910526556492,7.243323452394486,-28.607344664128302,11.857507591481209,-20.662666406341554,0.0,-20.72304341571665,-9.56450497047758,0.9048438501143455,-12.096760080705167,-16.087891386668204,-6.122347412974834,-6.122347412975788,-5.9999816360440255,0.0,-11.999963272088051,-32.22300375371242,-11.560337347370385,-12.07726014038849,-26.947135300321342,-2.915170331526756,-11.999963272088051,-12.048057283917426,-7.484977090964795,-18.047511813649177,-26.353451961640836,-1.5518827768359185,-7.484977090964795,-16.647754336420775,0.0,-9.564504970478058,0.0
2018-03-05,-9.048498094430924,41.20225999966383,10.352515799751282,47.43003036592436,44.047023048461675,39.48341092964983,39.48341092964935,17.971887193080427,5.8913284697628026,14.0302044285717,29.962304615533828,34.65491960328245,34.6549196032834,34.75142541268921,27.545413511127947,30.019439895730496,29.962304615534546,18.003249764929294,24.673532330768584,49.079431750500916,48.582663223255636,29.938632756441116,10.028766376327992,0.0,17.40420544898224,11.943158798874855,35.58359574423957,39.48341092964935,-48.38704032282114,43.221032357753515,17.971887193080427,21.464265112991335
2018-03-06,51.06325900635862,-13.854060634479762,13.508929448786258,-9.849619868796825,0.45561535729646685,-11.699737113495827,-6.8798025810427665,9.851551712579727,7.711059938080311,-15.386686308554172,-7.064798277558327,4.446818296956062,-1.8001950516364575,-4.967211181156635,-27.988233172478676,1.6263822444238663,1.6263822444236278,-9.190518206310273,-18.051128655828954,-15.022832076705217,-14.697355547260761,1.6755278984494208,-15.422232196986199,0.0,13.604183173547268,26.749208470117093,-4.307083250969171,-7.06479827755785,-13.493935870026826,-19.182868250087978,5.607648223933697,-1.0359226588559152
2018-03-07,0.3315580037112236,11.632460084653378,-10.954075851902962,12.448029002543926,12.389722825941563,0.0,12.422257105909825,12.552131230679988,12.525953477405547,12.448029002543926,-9.676827960140228,6.315738101890564,6.302344832773447,6.275964151179791,12.269857937625885,12.525953477405071,12.525953477405547,-3.0600218853435517,12.269857937625408,12.42225710590911,12.422257105909825,12.525953477405547,12.422257105909825,0.0,6.769226077055454,-37.68756929926109,1.3630337082743644,14.826078341296673,0.0,12.269857937625646,12.525953477405547,-3.6026670604863167
2018-03-08,-9.29501724386406,-14.676440198822737,-0.2720436088023186,8.963140913262368,7.212699235238075,0.0,6.928752071025372,-5.202752923122406,-7.396987895665169,8.988525216805458,12.609864320795536,7.751205687295437,-4.512523003353834,-1.4183522726864815,-11.199386512458325,-15.61341808661604,8.965855688326835,-0.9694873935952186,-15.283204229363918,-7.297793674964667,4.958490996123314,-7.396987895665169,-7.297793674965382,0.0,0.0,10.596761830697536,2.579049577551365,0.5377550930423737,0.0,-5.6114150301408765,-7.396987895665646,4.585130434929848
2018-03-09,-1.0991691084971429,4.897877930380345,4.024068584663391,8.048272454874038,8.17295332263279,0.0,8.064506720469952,8.16326516951418,8.113480088352203,5.091659391596317,8.064506720469952,-6.319396561284542,-6.3254372300496104,8.113480088352203,8.16326516951418,8.163265169514656,8.064506720469952,-14.14655725336504,8.16326516951418,8.113480088351965,8.097110537209511,8.113480088352203,8.113480088352203,0.0,0.0,8.064506720470428,-7.119812601686001,6.6755100923695565,0.0,12.77653039843607,8.113480088352441,-1.490851966234684
2018-03-12,20.384225668270112,18.36704223892641,15.090257192489148,30.181021705777646,31.2092934934721,-18.563392468280792,30.241900201764107,30.61224438567734,30.425550331320284,-13.067610628379821,16.702601481434346,10.392941437849522,10.392941437849522,30.425550331320764,23.780069909950257,30.61224438567686,30.24190020176315,30.927797923203943,30.61224438567734,30.425550331320764,30.36416451453495,30.42555033132124,30.425550331320284,11.078524366734982,2.7282990361938477,30.24190020176315,15.611147597741843,0.0,0.0,30.612244385677098,30.425550331320284,15.201288374287605
2018-03-13,-29.28830620491886,-17.142572756331443,-16.325441036717415,-28.168953592059136,-30.154567445756435,-1.5093235165586472,-28.2257735216465,-28.571428093298913,10.755432042122363,-29.473444475488662,0.0,-34.5402016535883,-34.55113688578725,-30.627481258580683,-29.535472898621084,-28.571428093298913,-28.22577352164531,-28.865944728323935,-28.571428093298913,-35.447247309795856,-28.33988688023281,-35.46917625137139,-28.397180309232233,0.6184435023534298,-2.941272561644554,0.5947573706345558,-15.085132254678726,0.0,0.0,-28.571428093298675,-28.397180309232233,-32.83678704101849
2018-03-14,14.64415310245943,9.537290118203163,-19.88249400472927,14.084476796029568,-8.389028996400356,-21.68574833607435,-8.711958978356838,-29.60802072000313,-25.1416415196805,-8.078737948263168,0.0,-7.172095612091065,-7.216367807227135,-7.261350251483917,0.5780513981585502,-12.23225197162056,-5.167539228349924,-27.063592616289377,3.0680367422685624,-14.344191224182605,-5.128852466112137,-14.432972364161968,-32.530805936736584,-9.73813263941908,-17.970081519979477,0.0,-6.469273727954865,-13.302679428984165,0.0,-2.452021852226496,-29.561571239279747,-11.415831059178592
2018-03-15,-4.184043743559838,-3.9583198089990614,-2.0919880503926276,-4.024136227436543,-14.44795642220068,-4.201630864622355,-14.158039901618004,-19.633762243270873,-4.184043743559838,-4.166659550817013,0.0,2.0491701748828888,2.06181937349391,2.074671500423908,-24.9538265231061,-4.201630864622116,-23.891506204320432,-0.8871190252766609,-16.95219533312845,-19.633762243270635,-23.87143030269909,-19.680847955009938,-4.184043743559838,-9.713390401080847,0.0,-27.14079202826357,-2.2393584942579268,-5.132685021095753,0.0,-27.140792028264045,-6.39071206662345,-2.9999664666237833
2018-03-16,23.012240589579104,21.7707589494946,11.505934277162075,22.132749250903128,-16.953687803279163,0.5913795441954136,-13.00468340189743,-0.9137169923686981,23.012240589579104,22.91662752949476,0.0,-11.270435961857318,-11.340006554215194,-11.41069325233221,11.277035799607276,-21.738790653522013,23.20644299177456,0.0,-6.4337260216221805,-0.9137169923689366,7.527847491088867,-13.461902197312831,23.012240589579104,0.0,0.0,23.504071194371225,10.759655065013886,0.0,-19.291991043233633,-14.873483022532701,-12.048363266001225,-5.139054433738232
2018-03-19,-21.453424445389746,-17.097742711243153,-3.381064058961868,2.0120681137185095,-1.761238124162674,-5.1737053068156245,-12.956513477965355,-2.1096766356158256,2.092021871779919,2.0833297754087448,0.0,-1.024585087442398,-1.0309096867470742,-1.0373357502117158,0.0,24.421611593038083,-15.041994411941051,-18.306505677160025,-2.1096766356158256,-2.1096766356158256,-2.118639303080559,-2.0964186520462036,2.092021871779919,-14.218188362972498,-9.974553838902473,-12.202886417368411,-13.152382987041474,0.0,-2.045360330961466,0.0,20.253886364147903,0.0
2018-03-20,0.0,-12.040360111276865,0.0,0.0,-9.4069703121109,0.0,-9.4069703121109,-1.480992998202324,0.0,0.0,0.0,0.9359772482481002,0.0,0.0,0.0,0.0,-1.499987088949442,-6.614685456942558,0.0,0.0,0.0,-2.971672982685566,0.0,0.0,0.6281765533633232,0.0,-7.269848585131168,0.0,-0.04563086788082123,-11.546909157671212,0.0,-5.139913023460149
2018-03-21,1.5050124735078811,8.016750922508,-6.487273546031952,-8.048272454874038,-8.79266889807129,-7.230915941413403,2.7552883505511283,-9.426200915815354,-11.349235598920345,-7.100041177098274,0.0,-10.788244587548256,4.123638746987581,4.149343000847816,0.0,-8.52867143097496,-17.290658412604333,-5.115454597287417,8.438706542463303,8.43870654246354,8.474557212321757,-11.559739097771645,-8.368087487119675,2.7436378974888327,0.0,-1.4999966265807152,4.251821430388689,2.755288350552082,8.504197599161625,-5.152733425929069,-8.47455721232152,0.0
