"HSG_Area_10m","HSG_Area_30m","HSG_Rate_Vol_30m","HSG_Rocket_15m","HSG_SRC_1h","HSG_VOI_30m","HSG_VWAP_close_1h","HSG_VWAP_close_30m","HSG_VWAP_correlation_rank_15m","HSG_VWAP_correlation_rank_20m","HSG_WilliamsAd_1h","HSG_acceleration_15m","HSG_acceleration_20m","HSG_acceleration_30m","HSG_buy_sell_battle_15m","HSG_buyhighselllow_1h","HSG_close_score_1h","HSG_close_score_30m","HSG_highlow_1h","HSG_hlvwap_15m","HSG_hlvwap_1h","HSG_hlvwap_20m","HSG_kc_5m","HSG_mean_ret_1h","HSG_mean_ret_20m","HSG_mean_ret_30m","HSG_new_percentrank_30m","HSG_standing_wave_1h","HSG_stochastic_30m","HSG_sup_resis_1h","HSG_sup_resis_30m","HSG_tcal_ret_5m"
-0.00365909016712539,0.00607582102241836,0.00335684703293631,0.00680995649658079,0.00550772197990494,0.00690904639521377,0.00677358497736797,0.00671369406587255,0.00484687003360183,0.00677358497736802,0.00505442258940983,-0.00337471148936949,-0.00334502307616041,0.00671369406587255,0.0067856659766825,0.00671369406587255,0.00312805067229362,0.00540546953810527,0.00676150397805347,0.00676150397805347,0.0067615039780535,0.0067615039780535,0.00680995649658084,0.00232675084862063,0.00101474267836013,0.00162418393546233,0.00609507760771203,0,0,0.00532658856060736,0.00540546953810537,0.00398532129567356
0.00304738223958397,0.00102680423037724,0.0015057808954128,0,0.00085128999434123,0.00254225361515508,0.000934754726876783,0.000926489781090426,0.00225412783214972,-0.00132374399188502,0.000974713788800955,0,0,0.00144774891555667,0,0,0.000974713788800955,0.000971095658027554,0,0,0,0,0,0.000998852396559,0.00140716421547558,0,0.0013720623612643,0,0,0,0.00097109565802753,0.000609207919973445
-0.00102455577275474,-0.000767312740967727,0.00019880549291904,-0.0023329456042403,-0.000732822439996791,0.000198805492919016,-0.000739402999556279,-0.000928493513923383,0,-0.000201612668011761,0,8.88081970886707e-05,8.80269230568886e-05,9.94010553901672e-05,-0.00137543169853537,-0.00158232495714247,-0.000345311162821341,-0.000928493513923359,-0.000177934315211964,-0.00195561934848428,-0.000837833347327995,-0.00232430830527966,-0.00084068703359158,-0.000345311162821317,-0.001492689143958,0,-0.000443765968528748,-0.00112114891405487,0,-0.00199176056265578,-0.000928493513923407,-0.0022207383987128
0.00305998574719207,0.00184823731674328,-0.00174903481487672,-0.00374817403388138,-0.00349743151996021,0.00198805492919078,-0.00203579497145996,-0.00339900751877177,0,-0.00201612668011758,0,-0.00182676909686179,-0.00326581167047901,0.000994010553902054,-0.00108029224267523,-0.000219508121745849,-0.00297348203623507,-0.000813372494471121,-0.00095464703586483,-0.0041490886809309,0.00195311743677218,-0.00296626893557384,0.00194929562007978,4.53123245331049e-05,0.00191936369288671,-0.00247284861399803,-0.00294299220413084,-0.000924355629608416,0,-0.00049520749606998,-0.00296985938523335,-0.00267097235738871
-0.00122184285113759,-0.00314200343846359,-3.04516553686142e-05,-0.00239854237137382,0.000152668099040556,0.00163164579749565,-0.00252570346626275,0.000439975911809492,0,0.00342741535619986,0,0.00104974022403281,-0.000104755978629279,0.00218216979149051,-0.00105442641728625,-0.00124476415785596,-0.000729146423920155,-0.000674689550651383,-0.00328183457946572,-0.00239310086707604,-0.00127138424413528,-0.0016316722289093,-0.0024372818882093,0,-0.000149998272599101,0.00218402685957124,0.00042106129878397,0.00102645842022729,0,-0.00227122257808321,-9.64109928402424e-05,4.80192327429056e-05
-0.000986180902890563,0.000924118658371639,-0.00100030985481,-0.000982308354118085,-0.00133934608841462,-0.00151097849678073,-0.00109601563960807,-0.00206614950533469,-0.000735934650175762,-0.00170998402798226,0,-0.0017822007718102,-0.00179404736016698,-0.00177342746690736,-0.0018693931420048,-0.000980380535078549,0,-0.00152581956645169,0.000965245464548755,-0.000982308354118061,-0.000980380535078502,-0.000982308354118133,-0.00167378843071208,-0.00129472303697729,0,-0.00151097849678073,-0.000836467725979209,-0.00132645486396127,-0.000540329938883042,-0.00109601563960807,-0.00152581956645169,-0.000942959118852472
0.000145217609448481,0.00277235597511494,0.00294114160523565,-0.000912510343374968,-7.04761768956184e-05,0.00100829541226759,-0.000149998018938708,0.00292967615515828,0.00292967615515835,0.00294114160523567,-0.000149998018938732,0.00147057080261784,0.00147057080261784,0.00147057080261784,0.00292967615515831,0.000663953773316264,0.00179550898690391,-0.000849279772875261,0.00289573639364624,-0.000115970369171238,0.00066395377331624,0.000647869776140928,0.00292967615515833,0.00100829541226759,4.1204126940155e-05,0.00100829541226761,0.00150114243428242,0.00259506727635291,0.00292967615515833,0.00100829541226759,-0.00123931732499866,-0.000149713574312592
-0.00254919846317899,-0.00073929492669735,-0.00159728438982928,-0.00339663499246535,-0.00144609042298331,-0.000537255625567818,-0.00106081451455371,-0.00132362768690047,-0.000781246974708939,-0.000784304428062892,-0.001560289268507,-0.00039215221403141,-0.000392152214031458,-0.00113123422664442,-0.00132362768690054,-0.000778203049909639,-0.000778203049909592,-0.0012982544125118,-0.000772196371639013,-0.00342100600388184,-0.00107966301268716,-0.00107248503215377,-0.00185972501791091,-0.000537255625567794,-0.00203480534415777,-0.000537255625567865,-0.000534467210352731,-0.000545679805824709,-0.000543552582653689,-0.000537255625567842,-0.00129825441251185,-0.000530092719226575
-0.00241301204163356,0.000369647463348675,-0.00269538186430748,-0.000389101524954796,-0.00227794526694679,-0.00583875748377781,-0.00130305601110079,-0.00403161887440355,0.000390623487354469,-0.00461367079807963,0.00100018042036333,-0.00319643369599209,-0.00377660623792758,0.000191936369288683,-0.00344250821087482,-0.0060566710675014,-0.0060566710675014,-0.00507688400474989,-0.00396370948878598,-0.00375958079201539,-0.00221350906716809,-0.00373135841754315,-0.00374337026903257,-0.0009104530560673,-0.00219978588395288,-0.00569102418547542,-0.00191447754928653,-0.0032461379896986,-0.000910453056067252,-0.00415659104576588,-0.00507688400474987,-0.0016745879919677
0.000339475818622327,-0.00166341358506896,-0.000495136391677713,0.00175095686229658,-0.00185731282757344,0,-0.00293864540764697,-0.000149706811726427,-0.00233967593166416,0.00161380439879282,0,-0.000862039503159428,-0.000863713661799049,-0.000863713661799049,0,-9.29253759507894e-05,-0.00171102056892989,-0.000336126271935749,0.000361160471703553,-0.000845021142827821,-0.00200701963929977,0.000680895267782474,-0.00122859885406709,-0.00185731282757339,-0.000524519245569038,0.00067393205305438,-0.00101822839333153,-0.000301159831792378,-8.97688834302425e-05,-0.000908171695308638,-0.000336126271935725,-0.000300576209944129
-0.00162237979446948,0.000554471195023012,-0.000289010513276768,-0.000583652287432194,-0.00288949641206832,0,-0.00225018492474663,-0.000583652287432122,0.000576915067209744,0,0,-0.00110058926514032,0.000287904553933048,-0.000517123448541307,-0.000734786983989096,-0.000579147278729248,0.000570340189643288,-0.000539100162824893,-0.000579147278729248,-0.000583652287432146,-0.000583652287432194,-0.000581389636664724,-0.000581389636664748,0,0,-0.0011130953620816,-0.00112597359151266,0,-0.00195616622508686,-0.00112626516991477,-0.000539100162824845,0
0.00381497145516803,-0.00665365434027588,0.00346812615932109,0.0070038274491864,0.00625899203483,-0.000449372791764593,0.00545925932848999,0.0070038274491864,-0.000154552816104913,0.00345058943888891,0,0.00703122277238,0.00366258119881887,0.00700382744918642,0.00199656603886673,0.006949767344751,0.000665588824286509,0.0070038274491864,0.00694976734475098,0.0070038274491864,0.0070038274491864,0.00697667563997674,0.00697667563997676,0.00384998821646156,0.00499815857180917,0.00461183698896649,0.00290276726974931,0,0.00296689912778034,0.00622110810099504,0.0070038274491864,0.00443133036451728
0.00311019660917263,-0.00184823731674328,0.00514726465990319,0.001945507624774,0.00149470182423885,0.00483730407038841,0.00199999387868133,0.00453614557792306,0.0019999938786813,0.00199999387868133,0,0.00601397384133291,0.00605836492540765,0.00598668305328112,-0.00567779944494617,0.00701046668716061,0.00199999387868133,0.00453614557792308,0.00193049092909751,0.00084615476130147,0.001945507624774,0.0032891082812876,0.00741963520687442,0.00199999387868137,0.00263383016376657,0.00752719744403684,0.00152671222952945,0,0,0.00198409782695169,0.001945507624774,0.00644007529701111
0.0032679576645196,0.00192965901092124,0.00303492315267901,-0.00280834298574717,-0.0035942227091543,0,-0.00330934252111268,-0.000506301404686308,-0.00288857944325111,-0.00612033166509485,-0.00151766493588219,0.00164473403321733,0.00163397883225982,0.00163397883225985,-0.000561825413729,0.00338275950139964,-0.00451113884281228,-0.000506301404686308,-0.00438094591765192,0.00317121158798213,-0.00199080668117712,0.0032327496010078,0.00326795766451969,-0.00330934252111273,0.000264076482309818,0.00332699876632528,-0.00481871087299232,-0.00151766493588207,0,-0.00383847810355206,-0.00280834298574717,-0.000299997509107757
0.00108792792126997,0.00439097850269947,0.00269685364422469,0.00304317518207786,0.00373426680820861,6.73910069153309e-05,0.00366328553426924,0.00422499278452864,-0.000385150356678033,-0.000181914402465343,0.00401697230645409,-0.0011266818595448,-0.00283222997591708,-0.00283222997591701,-3.3160085540843e-05,0.00534973842041922,0.00264023732445881,0.00321839487442172,0.000652226039230967,0.000953621265337729,0.000105680464249635,0.00217777894349608,0.0025700137341341,-0.00260439283376782,-0.00159770930143843,0.00401697230645404,-4.36823865110874e-05,0.00280979917400508,0.00401697230645404,0.00176927288835588,0.00283515470400326,0.00302089615871177
0.00414952849762516,0.00139999571507692,0.00148850367802515,0.001458330842786,0.00145297001771507,0.00268064034281502,0.001458330842786,0.000737687982990503,7.1728440793848e-05,0.00118940587022572,0.00215166299204202,0.00325516407564535,-0.00120003150145082,-0.00186666564671702,0.00162633547790144,0.000723994040055227,0.0011084356070061,0.00196345771357605,0.000739949370529151,0.00147367222377443,0.00147989874105833,0.00147057080261784,0.00203604975980315,0,0,0.00376422875019126,0.000576898388193011,0.00218348488537865,0.00194301751503484,0.00220210296347792,0.00110843560700619,0.00218348488537862
0.00151289613727398,-0.00264082449417043,0.000663285980183125,-0.00366144520101061,-0.00253003743175805,0,-0.00196306630205038,0.00176599046866641,-0.000291946994294977,0.00176988669240947,0,0.000896834945753956,-0.000657112988625813,-0.0002187273990026,0.00176599046866641,0.00176599046866641,-0.000581634121322417,-0.00203030203497953,-0.000420186130664039,-0.00368927008287184,-0.00284228515534203,-0.00453173457576439,0.000593982624130487,-0.000581634121322465,-0.000797938084376574,0.00179369694861732,-0.0021551299361439,0.000286676932297158,0,0,-0.00203030203497961,-0.00232435806668587
0.000234595187890482,0.000176180388831902,0.00301723296094065,0.00303030154474559,0.00301984112084782,-8.91571695383549e-05,0.00309730171171665,0.00271311323189311,-0.00380624118290653,0.00309730171171672,-0.000509574802520895,0.00156946115506954,-0.00297575675616441,0.00150861648047032,0.00309048332016623,0.00309048332016625,0.00302371990290179,-0.000720415192822313,0.00305672281200345,0.00303030154474564,0.00302371990290184,0.00301723296094072,-0.00063463942464366,0.00302371990290182,0.00302371990290184,0.00313896966008034,0.00148668945064929,0.00268347512292347,0,-8.91571695383787e-05,-0.000360523383316207,0.00012219735319016
-0.00252298677859907,0.0019999938786813,0.00215516640067186,0.00216450110338974,0.00210687894403994,-0.000561516774974012,0.00221235836551194,-0.00056151677497406,0.00210524603396351,0.00221235836551192,0,0.00112104368219247,0.00105705361863408,0.00107758320033593,0.00220748808583305,0.00220748808583302,0.00215979993064415,0.00131749430187805,0.00218337343714533,0.00216450110338969,0.00215979993064413,0.00215516640067184,-0.00324692416444941,-0.00155290029663517,-0.000153561775068808,-0.00267714308967743,0.00105216255402205,0,0,-0.00107127963962438,-0.000500990951497602,0
0.00227461103965735,0.00139999571507695,0.00127488860821934,0.00151515077237279,0.00145425533018117,-0.00227802705044198,0.00154865085585835,0.00144031419011292,0.00147367222377448,0.00154865085585837,0,0.000784730577534771,0.000739937533043814,0.000754308240235186,0.00154524166008315,0.00154524166008315,0.0015118599514509,0.00146749305643191,0.00152836140600181,0.00151515077237284,0.0015118599514509,0.00150861648047032,0.00144031419011292,-0.00225648585584543,-0.0019499940317143,0.00144031419011288,0.000739571557737517,0,0,-0.000701212889163041,0.00144031419011288,0
0.00519998408457146,0.00519998408457143,0.0022571201252202,0.00562770286881323,0.00516921041916261,0,0.00575213175033097,0.00534973842041926,0.00547363968830512,0.00575213175033092,0,0.00291471357370048,0.00274833940844858,0.0028017163208735,0.00573946902316589,0.00434189147128344,0.00561547981967478,0.00545068849531839,0.00567677093657775,0.0056277028688132,0.00561547981967471,0.0056034326417469,0.00534973842041922,0.000629719950066805,0.00519998408457146,0.00534973842041926,0.00289679815435631,0,0,0.00526312184918606,0.00534973842041926,0.0016216275188946
0.000856030320415115,-0.00379998836949451,-0.00104034029000654,-0.0011142333063108,-0.000257059334307528,0,-0.000531372006412601,-0.000190146264171314,-0.00144964366742654,-0.0003412294828866,0,0.00072411191096983,-0.000413622057339549,0.000468798827278519,-0.00194897893352585,-0.0001339192708426,-0.000289921938768768,-0.000182417720504165,-0.000312934395815229,-0.00152523832224693,-0.000695720485369444,-0.000285398686809778,-0.000588944039085245,0.00260439123232515,0.00298973391770058,0.00257436614412255,-0.000309414697959995,0,0,-0.00197609982660596,-0.000156145463511682,-0.000291505912680817
0.000590541703894615,-0.000197653110339952,0.000296437689787006,0.000592875379574108,0.000562550638958883,0,0.000592875379574013,0.000590541703894568,0.000594052363829708,0.0010358101486311,0,0.000590541703894615,0.000595229348085475,0.00059287537957406,0.000597603609428978,0.000590541703894615,0.000590541703894591,0.000594052363829803,0.000590541703894711,0.000594052363829708,0.00059287537957406,0.000590541703894615,0.000591708541734362,0.000581389636664724,0.000581389636664724,0.000581389636664724,0.000269429973213124,0,0,5.14050444113493e-05,-0.000952727068460131,0.000595229348085499
0.00126574100879459,0.00108649851785915,0.000889313069361114,0.00177862613872209,0.00155183566026161,0,0.00168978255769877,0.0017716251116838,0.00178215709148941,0,0,0.000356398205696106,0.00178568804425657,0.00177862613872218,0.00124859314130025,0.00177162511168375,0.00103669596118693,0.00143948788628685,0.0017716251116837,0.00178215709148936,0.00177862613872213,0.00177162511168375,0.00177512562520294,0.00140880398791139,0.00102062950716491,0.00102062950716491,0.000923730247648525,0,0,0.00180720859258747,0.00185183253014507,0.00104492512056417
-0.00229484940061822,-0.00144866469047892,-0.00200748362475696,-0.00237150151829619,-0.00359984085071714,-0.00169789480330644,-0.00256738540991631,-0.0029034967108151,-0.00237620945531912,-0.00110973919824066,-0.00186619828419437,0.00122446948259506,-0.000198156088473868,-0.00318996977455778,0,-0.00345349502745247,-0.00416074034818103,-0.00550833622363648,-0.00317849586913371,-0.00346638435790811,-0.00346496893287644,-0.00345349502745247,-0.00266416790701389,-0.000549998316637325,0.00253563925281067,0.00274256063897405,-0.00179984827334886,-0.000549998316637349,0,-0.00465970888560267,-0.00493254194983063,-0.00361818941971469
-0.00424291052655649,0.000724332345239449,-0.00286073446641283,0.00118575075914812,-0.00206626664063416,0,-0.00207230434157167,-0.000956450497047758,9.04843850114346e-05,-0.00120967600807052,-0.00160878913866682,-0.000612234741297483,-0.000612234741297579,-0.000599998163604403,0,-0.00119999632720881,-0.00322230037537124,-0.00115603373473704,-0.00120772601403885,-0.00269471353003213,-0.000291517033152676,-0.00119999632720881,-0.00120480572839174,-0.000748497709096479,-0.00180475118136492,-0.00263534519616408,-0.000155188277683592,-0.000748497709096479,-0.00166477543364208,0,-0.000956450497047806,0
-0.000904849809443092,0.00412022599996638,0.00103525157997513,0.00474300303659244,0.00440470230484617,0.00394834109296498,0.00394834109296494,0.00179718871930804,0.00058913284697628,0.00140302044285717,0.00299623046155338,0.00346549196032825,0.00346549196032834,0.00347514254126892,0.00275454135111279,0.00300194398957305,0.00299623046155345,0.00180032497649293,0.00246735323307686,0.00490794317505009,0.00485826632232556,0.00299386327564411,0.0010028766376328,0,0.00174042054489822,0.00119431587988749,0.00355835957442396,0.00394834109296494,-0.00483870403228211,0.00432210323577535,0.00179718871930804,0.00214642651129913
0.00510632590063586,-0.00138540606344798,0.00135089294487863,-0.000984961986879682,4.55615357296467e-05,-0.00116997371134958,-0.000687980258104277,0.000985155171257973,0.000771105993808031,-0.00153866863085542,-0.000706479827755833,0.000444681829695606,-0.000180019505163646,-0.000496721118115664,-0.00279882331724787,0.000162638224442387,0.000162638224442363,-0.000919051820631027,-0.0018051128655829,-0.00150228320767052,-0.00146973555472608,0.000167552789844942,-0.00154222321969862,0,0.00136041831735473,0.00267492084701171,-0.000430708325096917,-0.000706479827755785,-0.00134939358700268,-0.0019182868250088,0.00056076482239337,-0.000103592265885592
3.31558003711224e-05,0.00116324600846534,-0.0010954075851903,0.00124480290025439,0.00123897228259416,0,0.00124222571059098,0.001255213123068,0.00125259534774055,0.00124480290025439,-0.000967682796014023,0.000631573810189056,0.000630234483277345,0.000627596415117979,0.00122698579376259,0.00125259534774051,0.00125259534774055,-0.000306002188534355,0.00122698579376254,0.00124222571059091,0.00124222571059098,0.00125259534774055,0.00124222571059098,0,0.000676922607705545,-0.00376875692992611,0.000136303370827436,0.00148260783412967,0,0.00122698579376256,0.00125259534774055,-0.000360266706048632
-0.000929501724386406,-0.00146764401988227,-2.72043608802319e-05,0.000896314091326237,0.000721269923523808,0,0.000692875207102537,-0.000520275292312241,-0.000739698789566517,0.000898852521680546,0.00126098643207955,0.000775120568729544,-0.000451252300335383,-0.000141835227268648,-0.00111993865124583,-0.0015613418086616,0.000896585568832684,-9.69487393595219e-05,-0.00152832042293639,-0.000729779367496467,0.000495849099612331,-0.000739698789566517,-0.000729779367496538,0,0,0.00105967618306975,0.000257904957755136,5.37755093042374e-05,0,-0.000561141503014088,-0.000739698789566565,0.000458513043492985
-0.000109916910849714,0.000489787793038034,0.000402406858466339,0.000804827245487404,0.000817295332263279,0,0.000806450672046995,0.000816326516951418,0.00081134800883522,0.000509165939159632,0.000806450672046995,-0.000631939656128454,-0.000632543723004961,0.00081134800883522,0.000816326516951418,0.000816326516951466,0.000806450672046995,-0.0014146557253365,0.000816326516951418,0.000811348008835197,0.000809711053720951,0.00081134800883522,0.00081134800883522,0,0,0.000806450672047043,-0.0007119812601686,0.000667551009236956,0,0.00127765303984361,0.000811348008835244,-0.000149085196623468
0.00203842256682701,0.00183670422389264,0.00150902571924891,0.00301810217057776,0.00312092934934721,-0.00185633924682808,0.00302419002017641,0.00306122443856773,0.00304255503313203,-0.00130676106283798,0.00167026014814343,0.00103929414378495,0.00103929414378495,0.00304255503313208,0.00237800699099503,0.00306122443856769,0.00302419002017631,0.00309277979232039,0.00306122443856773,0.00304255503313208,0.00303641645145349,0.00304255503313212,0.00304255503313203,0.0011078524366735,0.000272829903619385,0.00302419002017631,0.00156111475977418,0,0,0.00306122443856771,0.00304255503313203,0.00152012883742876
-0.00292883062049189,-0.00171425727563314,-0.00163254410367174,-0.00281689535920591,-0.00301545674457564,-0.000150932351655865,-0.00282257735216465,-0.00285714280932989,0.00107554320421224,-0.00294734444754887,0,-0.00345402016535883,-0.00345511368857872,-0.00306274812585807,-0.00295354728986211,-0.00285714280932989,-0.00282257735216453,-0.00288659447283239,-0.00285714280932989,-0.00354472473097959,-0.00283398868802328,-0.00354691762513714,-0.00283971803092322,6.1844350235343e-05,-0.000294127256164455,5.94757370634556e-05,-0.00150851322546787,0,0,-0.00285714280932987,-0.00283971803092322,-0.00328367870410185
0.00146441531024594,0.000953729011820316,-0.00198824940047293,0.00140844767960296,-0.000838902899640036,-0.00216857483360744,-0.000871195897835684,-0.00296080207200031,-0.00251416415196805,-0.000807873794826317,0,-0.000717209561209106,-0.000721636780722713,-0.000726135025148392,5.7805139815855e-05,-0.00122322519716206,-0.000516753922834992,-0.00270635926162894,0.000306803674226856,-0.00143441912241826,-0.000512885246611214,-0.0014432972364162,-0.00325308059367366,-0.000973813263941908,-0.00179700815199795,0,-0.000646927372795486,-0.00133026794289842,0,-0.00024520218522265,-0.00295615712392797,-0.00114158310591786
-0.000418404374355984,-0.000395831980899906,-0.000209198805039263,-0.000402413622743654,-0.00144479564222007,-0.000420163086462235,-0.0014158039901618,-0.00196337622432709,-0.000418404374355984,-0.000416665955081701,0,0.000204917017488289,0.000206181937349391,0.000207467150042391,-0.00249538265231061,-0.000420163086462212,-0.00238915062043204,-8.87119025276661e-05,-0.00169521953331285,-0.00196337622432706,-0.00238714303026991,-0.00196808479550099,-0.000418404374355984,-0.000971339040108085,0,-0.00271407920282636,-0.000223935849425793,-0.000513268502109575,0,-0.0027140792028264,-0.000639071206662345,-0.000299996646662378
0.00230122405895791,0.00217707589494946,0.00115059342771621,0.00221327492509031,-0.00169536878032792,5.91379544195414e-05,-0.00130046834018974,-9.13716992368698e-05,0.00230122405895791,0.00229166275294948,0,-0.00112704359618573,-0.00113400065542152,-0.00114106932523322,0.00112770357996073,-0.0021738790653522,0.00232064429917746,0,-0.000643372602162218,-9.13716992368937e-05,0.000752784749108887,-0.00134619021973128,0.00230122405895791,0,0,0.00235040711943712,0.00107596550650139,0,-0.00192919910432336,-0.00148734830225327,-0.00120483632660012,-0.000513905443373823
-0.00214534244453897,-0.00170977427112432,-0.000338106405896187,0.000201206811371851,-0.000176123812416267,-0.000517370530681562,-0.00129565134779654,-0.000210967663561583,0.000209202187177992,0.000208332977540874,0,-0.00010245850874424,-0.000103090968674707,-0.000103733575021172,0,0.00244216115930381,-0.00150419944119411,-0.001830650567716,-0.000210967663561583,-0.000210967663561583,-0.000211863930308056,-0.00020964186520462,0.000209202187177992,-0.00142181883629725,-0.000997455383890247,-0.00122028864173684,-0.00131523829870415,0,-0.000204536033096147,0,0.00202538863641479,0
